fragment_name,validation_family,smiles,atom_index_zero_based,element,functional_core,vdw_point_density,across_seed_count,across_seed_mean_e,across_seed_sample_std_e,across_seed_min_e,across_seed_max_e,across_seed_range_e
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,9,C,False,2,3,-0.147350471202,0.00484464454968,-0.152722008655,-0.143311735419,0.009410273236
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,10,C,False,0.5,3,-0.0776174265393,0.0655866973806,-0.15334107491,-0.0387252231197,0.11461585179
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,10,C,False,1,3,-0.145114538112,0.0422482496028,-0.193890816099,-0.11997100268,0.073919813419
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,10,C,False,2,3,-0.252574291007,0.0203678024281,-0.275120929081,-0.235505783498,0.039615145583
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,11,H,False,0.5,3,0.086424752077,0.00436833105647,0.083757679968,0.0914660315143,0.0077083515463
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,11,H,False,1,3,0.0876223039996,0.00150575064393,0.0858888801648,0.0886061327752,0.0027172526104
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,11,H,False,2,3,0.0855983854487,0.0027998101215,0.083926454056,0.088830686009,0.004904231953
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,12,H,False,0.5,3,0.086424752077,0.00436833105647,0.083757679968,0.0914660315143,0.0077083515463
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,12,H,False,1,3,0.0876223039996,0.00150575064393,0.0858888801648,0.0886061327752,0.0027172526104
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,12,H,False,2,3,0.0855983854487,0.0027998101215,0.083926454056,0.088830686009,0.004904231953
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,13,H,False,0.5,3,0.086424752077,0.00436833105647,0.083757679968,0.0914660315143,0.0077083515463
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,13,H,False,1,3,0.0876223039996,0.00150575064393,0.0858888801648,0.0886061327752,0.0027172526104
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,13,H,False,2,3,0.0855983854487,0.0027998101215,0.083926454056,0.088830686009,0.004904231953
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,14,H,False,0.5,3,0.245091887332,0.00346365670127,0.241218106998,0.2478903384,0.006672231402
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,14,H,False,1,3,0.310451615726,0.0126351737229,0.297651323706,0.322914929898,0.025263606192
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,14,H,False,2,3,0.356216158784,0.00474953533487,0.351663252758,0.361140511141,0.009477258383
