source_id,material_key,formulation_id,material_grade,geometry,shape_order,infill_pattern,infill_value_raw,infill_percent_resolved,infill_mapping_status,shell_count,physical_specimen_id,specimen_sample_label,loading_direction,strain_levels,stress_at_5pct_strain_kPa,stress_at_10pct_strain_kPa,stress_at_15pct_strain_kPa,stress_at_20pct_strain_kPa,peak_discrete_stress_kPa,strain_at_peak_discrete_stress,discrete_compression_energy_to_20pct_kJ_m3,direct_stress_observation_count,missing_stress_observation_count,complete_four_point_response,stress_unit,energy_unit,stress_formula,quality_status,reported_replicate_count,source_protocol,target_role,complete_toughness_available,model_admission_layer,sample_weight_ceiling,split_group,source_file,source_locator,source_member_sha256,license,citation_keys,notes
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|A,A,horizontal,0.05;0.10;0.15;0.20,289.2320069918309,280.6714185815917,236.80256558509933,195.42066862758168,289.2320069918309,0.05,45.22081627361564,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!3,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|A,A,vertical,0.05;0.10;0.15;0.20,568.0513024233761,673.1312763772639,571.4861145908518,559.2754883629592,673.1312763772639,0.1,104.61532187864857,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!3,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|B,B,horizontal,0.05;0.10;0.15;0.20,312.58604768794834,330.6739660964499,282.4739688785868,188.1084126395448,330.6739660964499,0.1,50.98940944913787,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!4,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|B,B,vertical,0.05;0.10;0.15;0.20,541.3434075158883,575.5411077472245,521.7123684979521,509.43093066603393,575.5411077472245,0.1,94.66561745470409,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!4,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|C,C,horizontal,0.05;0.10;0.15;0.20,285.77905437669733,262.5124284061907,210.46466958655498,174.1801438162113,285.77905437669733,0.05,42.29231121387743,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!5,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|C,C,vertical,0.05;0.10;0.15;0.20,566.43630590725,608.7373701236344,525.9273854729075,488.72645963062786,608.7373701236344,0.1,97.2732145659553,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!5,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|D,D,horizontal,0.05;0.10;0.15;0.20,316.6932626284521,319.54301579499906,271.0683102335302,237.24224084189086,319.54301579499906,0.1,51.29628545389633,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!6,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2|D,D,vertical,0.05;0.10;0.15;0.20,468.5565050451143,507.9906216941071,433.9741894815592,397.43455036224407,507.9906216941071,0.1,80.46192957009514,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!6,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|A,A,horizontal,0.05;0.10;0.15;0.20,471.6751010650215,567.1815542849541,501.57420108538776,424.54276497906227,567.1815542849541,0.1,87.63511194624473,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!7,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|A,A,vertical,0.05;0.10;0.15;0.20,734.3724343209996,1263.1034295271074,1029.1233473091409,1005.9191840795262,1263.1034295271074,0.1,176.47794015985056,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!7,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|B,B,horizontal,0.05;0.10;0.15;0.20,491.03963869546243,632.1359459735194,592.235333640558,515.9900624366408,632.1359459735194,0.1,98.67029747639302,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!8,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|B,B,vertical,0.05;0.10;0.15;0.20,747.1898549753738,1167.0759883267174,1005.7142703396188,988.8615816049492,1167.0759883267174,0.1,170.72054522220924,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!8,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|C,C,horizontal,0.05;0.10;0.15;0.20,493.04005468359907,637.1761995842994,607.0784297329993,536.5606678478704,637.1761995842994,0.1,100.27875089624165,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!9,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|C,C,vertical,0.05;0.10;0.15;0.20,689.230486126952,1222.3236085875826,1029.4594777421437,1007.9988787906715,1222.3236085875826,0.1,172.25065059260072,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!9,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|D,D,horizontal,0.05;0.10;0.15;0.20,472.36741812348373,554.6035780791977,511.0545835105077,428.8187073688379,554.6035780791977,0.1,87.62174666988041,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!10,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3|D,D,vertical,0.05;0.10;0.15;0.20,777.4407898058536,1205.3948576890675,1016.2911683244694,980.997945882559,1205.3948576890675,0.1,174.4812894380335,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!10,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,4,Grid 0 deg,20.0,20.0,resolved_percent,3,PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3|A,A,horizontal,0.05;0.10;0.15;0.20,450.5461388241877,713.7299766542509,747.0143159890422,674.6926793413783,747.0143159890422,0.15,112.4318385569085,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!23,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,4,Grid 0 deg,20.0,20.0,resolved_percent,3,PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3|A,A,vertical,0.05;0.10;0.15;0.20,773.2580330272596,1376.554877133118,1461.3360922277752,1320.1195897019993,1461.3360922277752,0.15,213.56043986195763,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!23,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,4,Grid 0 deg,20.0,20.0,resolved_percent,3,PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3|B,B,horizontal,0.05;0.10;0.15;0.20,509.68508614260634,764.8287559147947,773.3893916273739,693.3388363236344,773.3893916273739,0.15,119.7286325923296,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!24,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,4,Grid 0 deg,20.0,20.0,resolved_percent,3,PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3|B,B,vertical,0.05;0.10;0.15;0.20,815.2829934809839,1369.3803419100263,1417.781515982879,1309.0437466274605,1417.781515982879,0.15,212.84833623438098,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!24,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,4,Grid 0 deg,20.0,20.0,resolved_percent,3,PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3|C,C,horizontal,0.05;0.10;0.15;0.20,470.7240875052791,736.933288441731,771.7716515754887,692.7665253035232,771.7716515754887,0.15,116.29061450871302,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!25,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,4,Grid 0 deg,20.0,20.0,resolved_percent,3,PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3|C,C,vertical,0.05;0.10;0.15;0.20,847.3483987983137,1390.0023649655946,1396.5330207271031,1272.669665700591,1396.5330207271031,0.15,213.51093086706533,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!25,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
source_mendeley_7zcd9bmmg5_v1,PolyFlex_unknown_grade,PolyFlex_unknown_grade,PolyFlex (exact chemistry/hardness unavailable),cube,4,Grid 0 deg,20.0,20.0,resolved_percent,3,PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3|D,D,horizontal,0.05;0.10;0.15;0.20,479.61219732251413,744.2543190139679,747.8803272425522,666.1335100013599,747.8803272425522,0.15,115.24067992898571,4,0,True,kPa,kJ_m3,source_reported_psi_to_kPa,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|PolyFlex_unknown_grade|cube|4|Grid 0 deg|20|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/PolyFlex Data.xlsx#Raw data - Do not sort!26,668fc97bdde2e660aa7fa61cb334ab451046625b6ecccb8275814e414c1a2527,CC-BY-4.0,reference-103,polyflex_discrete_point_response
